expirationDate,Strike,CallsOI,CallsVolume,CallLastPrice,CallIV,CallInMoney,Calls_dollarsFromStrike,Calls_dollarsFromStrikeXoi,CallLastPrice,Calls_lastPriceXoi,PutsOI,PutsVolume,PutLastPrice,Puts_lastPriceXoi,PutIV,PutInMoney,Puts_dollarsFromStrike,Puts_dollarsFromStrikeXoi,PutLastPrice,TotalOI
2023-03-03,58.0,97.0,28.0,5.15,1.0000000000000003e-05,True,4.650001525878906,451.0501480102539,5.15,499.55,257.0,329.0,0.62,159.34,0.12500875,False,4.650001525878906,1195.050392150879,0.62,354.0
2023-03-03,59.0,74.0,80.0,4.75,1.0000000000000003e-05,True,3.6500015258789062,270.10011291503906,4.75,351.5,279.0,197.0,0.85,237.15,0.12500875,False,3.6500015258789062,1018.3504257202148,0.85,353.0
2023-03-03,60.0,244.0,236.0,3.8,1.0000000000000003e-05,True,2.6500015258789062,646.6003723144531,3.8,927.1999999999999,1839.0,2597.0,1.13,2078.0699999999997,0.12500875,False,2.6500015258789062,4873.352806091309,1.13,2083.0
2023-03-03,61.0,330.0,327.0,3.15,1.0000000000000003e-05,True,1.6500015258789062,544.5005035400391,3.15,1039.5,483.0,1081.0,1.5,724.5,0.062509375,False,1.6500015258789062,796.9507369995117,1.5,813.0
2023-03-03,62.0,362.0,586.0,2.6,1.0000000000000003e-05,True,0.6500015258789062,235.30055236816406,2.6,941.2,640.0,990.0,1.92,1228.8,0.0312596875,False,0.6500015258789062,416.0009765625,1.92,1002.0
2023-03-03,63.0,489.0,1014.0,2.13,0.015634843750000002,False,0.34999847412109375,171.14925384521484,2.13,1041.57,478.0,1147.0,2.38,1137.6399999999999,1.0000000000000003e-05,True,0.34999847412109375,167.2992706298828,2.38,967.0
2023-03-03,64.0,552.0,631.0,1.69,0.062509375,False,1.3499984741210938,745.1991577148438,1.69,932.88,380.0,681.0,3.01,1143.8,1.0000000000000003e-05,True,1.3499984741210938,512.9994201660156,3.01,932.0
2023-03-03,65.0,926.0,794.0,1.35,0.062509375,False,2.3499984741210938,2176.098587036133,1.35,1250.1000000000001,728.0,1076.0,3.6,2620.8,1.0000000000000003e-05,True,2.3499984741210938,1710.7988891601562,3.6,1654.0
2023-03-03,66.0,485.0,624.0,1.0,0.12500875,False,3.3499984741210938,1624.7492599487305,1.0,485.0,309.0,287.0,4.31,1331.79,1.0000000000000003e-05,True,3.3499984741210938,1035.149528503418,4.31,794.0
2023-03-03,67.0,872.0,650.0,0.73,0.12500875,False,4.349998474121094,3793.1986694335938,0.73,636.56,391.0,213.0,5.05,1974.55,1.0000000000000003e-05,True,4.349998474121094,1700.8494033813477,5.05,1263.0
2023-03-03,68.0,467.0,261.0,0.59,0.12500875,False,5.349998474121094,2498.449287414551,0.59,275.53,427.0,235.0,6.0,2562.0,1.0000000000000003e-05,True,5.349998474121094,2284.449348449707,6.0,894.0
2023-03-03,69.0,380.0,136.0,0.45,0.2500075,False,6.349998474121094,2412.9994201660156,0.45,171.0,225.0,159.0,6.8,1530.0,1.0000000000000003e-05,True,6.349998474121094,1428.749656677246,6.8,605.0
2023-03-03,70.0,1359.0,823.0,0.29,0.2500075,False,7.349998474121094,9988.647926330566,0.29,394.10999999999996,1471.0,136.0,7.63,11223.73,1.0000000000000003e-05,True,7.349998474121094,10811.847755432129,7.63,2830.0
2023-03-03,71.0,704.0,170.0,0.24,0.2500075,False,8.349998474121094,5878.39892578125,0.24,168.95999999999998,278.0,35.0,8.2,2279.6,1.0000000000000003e-05,True,8.349998474121094,2321.299575805664,8.2,982.0
2023-03-03,72.0,400.0,159.0,0.19,0.2500075,False,9.349998474121094,3739.9993896484375,0.19,76.0,327.0,36.0,9.32,3047.64,1.0000000000000003e-05,True,9.349998474121094,3057.4495010375977,9.32,727.0
2023-03-03,73.0,555.0,358.0,0.13,0.2500075,False,10.349998474121094,5744.249153137207,0.13,72.15,160.0,7.0,10.7,1712.0,1.0000000000000003e-05,True,10.349998474121094,1655.999755859375,10.7,715.0
2023-03-03,74.0,290.0,50.0,0.11,0.2500075,False,11.349998474121094,3291.499557495117,0.11,31.9,137.0,4.0,11.48,1572.76,1.0000000000000003e-05,True,11.349998474121094,1554.9497909545898,11.48,427.0
2023-03-03,75.0,662.0,321.0,0.07,0.2500075,False,12.349998474121094,8175.698989868164,0.07,46.34,529.0,30.0,12.4,6559.6,1.0000000000000003e-05,True,12.349998474121094,6533.149192810059,12.4,1191.0
2023-03-03,76.0,249.0,159.0,0.07,0.500005,False,13.349998474121094,3324.1496200561523,0.07,17.430000000000003,65.0,2.0,13.3,864.5,1.0000000000000003e-05,True,13.349998474121094,867.7499008178711,13.3,314.0
2023-03-03,77.0,236.0,72.0,0.06,0.500005,False,14.349998474121094,3386.599639892578,0.06,14.16,142.0,4.0,14.6,2073.2,1.0000000000000003e-05,True,14.349998474121094,2037.6997833251953,14.6,378.0
2023-03-03,78.0,280.0,9.0,0.04,0.500005,False,15.349998474121094,4297.999572753906,0.04,11.200000000000001,183.0,3.0,15.6,2854.7999999999997,1.0000000000000003e-05,True,15.349998474121094,2809.04972076416,15.6,463.0
2023-03-03,79.0,51.0,20.0,0.02,0.500005,False,16.349998474121094,833.8499221801758,0.02,1.02,4.0,4.0,16.5,66.0,1.0000000000000003e-05,True,16.349998474121094,65.39999389648438,16.5,55.0
2023-03-03,80.0,532.0,229.0,0.02,0.500005,False,17.349998474121094,9230.199188232422,0.02,10.64,26.0,1.0,17.15,445.9,1.0000000000000003e-05,True,17.349998474121094,451.09996032714844,17.15,558.0
2023-03-03,81.0,58.0,21.0,0.02,0.500005,False,18.349998474121094,1064.2999114990234,0.02,1.16,19.0,,12.7,241.29999999999998,1.0000000000000003e-05,True,18.349998474121094,348.6499710083008,12.7,77.0
2023-03-03,82.0,41.0,31.0,0.02,0.500005,False,19.349998474121094,793.3499374389648,0.02,0.8200000000000001,15.0,1.0,19.5,292.5,1.0000000000000003e-05,True,19.349998474121094,290.2499771118164,19.5,56.0
2023-03-03,83.0,131.0,117.0,0.02,0.500005,False,20.349998474121094,2665.8498001098633,0.02,2.62,1.0,,15.0,15.0,1.0000000000000003e-05,True,20.349998474121094,20.349998474121094,15.0,132.0
2023-03-03,84.0,133.0,110.0,0.02,0.500005,False,21.349998474121094,2839.5497970581055,0.02,2.66,0.0,,18.3,0.0,1.0000000000000003e-05,True,21.349998474121094,0.0,18.3,133.0
2023-03-03,85.0,993.0,61.0,0.01,0.500005,False,22.349998474121094,22193.548484802246,0.01,9.93,2.0,10.0,18.0,36.0,1.0000000000000003e-05,True,22.349998474121094,44.69999694824219,18.0,995.0
2023-03-03,86.0,34.0,,0.03,0.500005,False,23.349998474121094,793.8999481201172,0.03,1.02,,,,,,,,,,
2023-03-03,87.0,24.0,,0.02,0.500005,False,24.349998474121094,584.3999633789062,0.02,0.48,,,,,,,,,,
2023-03-03,90.0,1034.0,2.0,0.02,0.500005,False,27.349998474121094,28279.89842224121,0.02,20.68,0.0,,24.1,0.0,1.0000000000000003e-05,True,27.349998474121094,0.0,24.1,1034.0
2023-03-03,95.0,278.0,37.0,0.01,0.500005,False,32.349998474121094,8993.299575805664,0.01,2.7800000000000002,1.0,,24.55,24.55,1.0000000000000003e-05,True,32.349998474121094,32.349998474121094,24.55,279.0
2023-03-03,100.0,1032.0,72.0,0.01,0.500005,False,37.349998474121094,38545.19842529297,0.01,10.32,0.0,47.0,33.37,0.0,1.0000000000000003e-05,True,37.349998474121094,0.0,33.37,1032.0
2023-03-10,30.0,1.0,1.0,40.22,1.0000000000000003e-05,True,32.650001525878906,32.650001525878906,40.22,40.22,2551.0,2.0,0.01,25.51,0.500005,False,32.650001525878906,83290.15389251709,0.01,2552.0
2023-03-10,40.0,2.0,2.0,22.95,1.0000000000000003e-05,True,22.650001525878906,45.30000305175781,22.95,45.9,496.0,480.0,0.01,4.96,0.500005,False,22.650001525878906,11234.400756835938,0.01,498.0
2023-03-10,42.0,2.0,1.0,13.9,1.0000000000000003e-05,True,20.650001525878906,41.30000305175781,13.9,27.8,47.0,15.0,0.02,0.9400000000000001,0.500005,False,20.650001525878906,970.5500717163086,0.02,49.0
2023-03-10,43.0,2.0,1.0,20.81,1.0000000000000003e-05,True,19.650001525878906,39.30000305175781,20.81,41.62,40.0,6.0,0.03,1.2,0.500005,False,19.650001525878906,786.0000610351562,0.03,42.0
2023-03-10,45.0,7.0,5.0,18.02,1.0000000000000003e-05,True,17.650001525878906,123.55001068115234,18.02,126.14,164.0,2.0,0.04,6.5600000000000005,0.500005,False,17.650001525878906,2894.6002502441406,0.04,171.0
2023-03-10,46.0,29.0,11.0,16.57,1.0000000000000003e-05,True,16.650001525878906,482.8500442504883,16.57,480.53000000000003,293.0,9.0,0.08,23.44,0.500005,False,16.650001525878906,4878.4504470825195,0.08,322.0
2023-03-10,47.0,2.0,1.0,16.1,1.0000000000000003e-05,True,15.650001525878906,31.300003051757812,16.1,32.2,77.0,9.0,0.09,6.93,0.2500075,False,15.650001525878906,1205.0501174926758,0.09,79.0
2023-03-10,48.0,36.0,1.0,20.55,1.0000000000000003e-05,True,14.650001525878906,527.4000549316406,20.55,739.8000000000001,42.0,5.0,0.11,4.62,0.2500075,False,14.650001525878906,615.3000640869141,0.11,78.0
2023-03-10,49.0,8.0,2.0,15.2,1.0000000000000003e-05,True,13.650001525878906,109.20001220703125,15.2,121.6,67.0,32.0,0.14,9.38,0.2500075,False,13.650001525878906,914.5501022338867,0.14,75.0
2023-03-10,50.0,44.0,7.0,13.3,1.0000000000000003e-05,True,12.650001525878906,556.6000671386719,13.3,585.2,150.0,17.0,0.22,33.0,0.2500075,False,12.650001525878906,1897.500228881836,0.22,194.0
2023-03-10,51.0,13.0,1.0,14.45,1.0000000000000003e-05,True,11.650001525878906,151.45001983642578,14.45,187.85,33.0,9.0,0.26,8.58,0.2500075,False,11.650001525878906,384.4500503540039,0.26,46.0
2023-03-10,52.0,27.0,2.0,13.8,1.0000000000000003e-05,True,10.650001525878906,287.55004119873047,13.8,372.6,116.0,16.0,0.35,40.599999999999994,0.2500075,False,10.650001525878906,1235.4001770019531,0.35,143.0
2023-03-10,53.0,22.0,1.0,9.95,1.0000000000000003e-05,True,9.650001525878906,212.30003356933594,9.95,218.89999999999998,59.0,3.0,0.48,28.32,0.2500075,False,9.650001525878906,569.3500900268555,0.48,81.0
2023-03-10,54.0,90.0,2.0,10.5,1.0000000000000003e-05,True,8.650001525878906,778.5001373291016,10.5,945.0,67.0,16.0,0.54,36.18,0.2500075,False,8.650001525878906,579.5501022338867,0.54,157.0
2023-03-10,55.0,48.0,4.0,8.57,1.0000000000000003e-05,True,7.650001525878906,367.2000732421875,8.57,411.36,182.0,29.0,0.75,136.5,0.12500875,False,7.650001525878906,1392.300277709961,0.75,230.0
2023-03-10,56.0,49.0,3.0,7.96,1.0000000000000003e-05,True,6.650001525878906,325.8500747680664,7.96,390.04,72.0,52.0,0.92,66.24000000000001,0.12500875,False,6.650001525878906,478.80010986328125,0.92,121.0
2023-03-10,57.0,24.0,3.0,6.7,1.0000000000000003e-05,True,5.650001525878906,135.60003662109375,6.7,160.8,214.0,225.0,1.12,239.68000000000004,0.12500875,False,5.650001525878906,1209.100326538086,1.12,238.0
2023-03-10,58.0,63.0,26.0,6.02,1.0000000000000003e-05,True,4.650001525878906,292.9500961303711,6.02,379.26,80.0,10.0,1.44,115.19999999999999,0.12500875,False,4.650001525878906,372.0001220703125,1.44,143.0
2023-03-10,59.0,46.0,23.0,5.08,1.0000000000000003e-05,True,3.6500015258789062,167.9000701904297,5.08,233.68,158.0,112.0,1.71,270.18,0.062509375,False,3.6500015258789062,576.7002410888672,1.71,204.0
2023-03-10,60.0,65.0,37.0,4.69,1.0000000000000003e-05,True,2.6500015258789062,172.2500991821289,4.69,304.85,310.0,385.0,2.01,623.0999999999999,0.062509375,False,2.6500015258789062,821.5004730224609,2.01,375.0
2023-03-10,61.0,39.0,4.0,4.36,1.0000000000000003e-05,True,1.6500015258789062,64.35005950927734,4.36,170.04000000000002,63.0,9.0,2.46,154.98,0.0312596875,False,1.6500015258789062,103.9500961303711,2.46,102.0
2023-03-10,62.0,39.0,53.0,3.5,1.0000000000000003e-05,True,0.6500015258789062,25.350059509277344,3.5,136.5,115.0,41.0,2.97,341.55,0.015634843750000002,False,0.6500015258789062,74.75017547607422,2.97,154.0
2023-03-10,63.0,177.0,178.0,3.12,0.007822421875,False,0.34999847412109375,61.949729919433594,3.12,552.24,239.0,171.0,3.5,836.5,1.0000000000000003e-05,True,0.34999847412109375,83.6496353149414,3.5,416.0
2023-03-10,64.0,165.0,189.0,2.8,0.0312596875,False,1.3499984741210938,222.74974822998047,2.8,461.99999999999994,75.0,62.0,3.75,281.25,1.0000000000000003e-05,True,1.3499984741210938,101.24988555908203,3.75,240.0
2023-03-10,65.0,163.0,50.0,2.3,0.062509375,False,2.3499984741210938,383.0497512817383,2.3,374.9,297.0,93.0,4.45,1321.65,1.0000000000000003e-05,True,2.3499984741210938,697.9495468139648,4.45,460.0
2023-03-10,66.0,64.0,53.0,2.12,0.062509375,False,3.3499984741210938,214.39990234375,2.12,135.68,54.0,32.0,5.36,289.44,1.0000000000000003e-05,True,3.3499984741210938,180.89991760253906,5.36,118.0
2023-03-10,67.0,75.0,35.0,1.56,0.12500875,False,4.349998474121094,326.24988555908203,1.56,117.0,103.0,12.0,6.04,622.12,1.0000000000000003e-05,True,4.349998474121094,448.04984283447266,6.04,178.0
2023-03-10,68.0,70.0,40.0,1.29,0.12500875,False,5.349998474121094,374.49989318847656,1.29,90.3,69.0,22.0,6.75,465.75,1.0000000000000003e-05,True,5.349998474121094,369.14989471435547,6.75,139.0
2023-03-10,69.0,79.0,34.0,1.06,0.12500875,False,6.349998474121094,501.6498794555664,1.06,83.74000000000001,91.0,16.0,7.35,668.85,1.0000000000000003e-05,True,6.349998474121094,577.8498611450195,7.35,170.0
2023-03-10,70.0,356.0,118.0,0.93,0.12500875,False,7.349998474121094,2616.5994567871094,0.93,331.08000000000004,254.0,22.0,8.18,2077.72,1.0000000000000003e-05,True,7.349998474121094,1866.8996124267578,8.18,610.0
2023-03-10,71.0,112.0,23.0,0.73,0.12500875,False,8.349998474121094,935.1998291015625,0.73,81.75999999999999,35.0,13.0,8.75,306.25,1.0000000000000003e-05,True,8.349998474121094,292.2499465942383,8.75,147.0
2023-03-10,72.0,110.0,72.0,0.62,0.2500075,False,9.349998474121094,1028.4998321533203,0.62,68.2,53.0,12.0,9.95,527.3499999999999,1.0000000000000003e-05,True,9.349998474121094,495.54991912841797,9.95,163.0
2023-03-10,73.0,81.0,30.0,0.51,0.2500075,False,10.349998474121094,838.3498764038086,0.51,41.31,87.0,10.0,10.95,952.65,1.0000000000000003e-05,True,10.349998474121094,900.4498672485352,10.95,168.0
2023-03-10,74.0,98.0,19.0,0.45,0.2500075,False,11.349998474121094,1112.2998504638672,0.45,44.1,228.0,2.0,11.45,2610.6,1.0000000000000003e-05,True,11.349998474121094,2587.7996520996094,11.45,326.0
2023-03-10,75.0,351.0,39.0,0.34,0.2500075,False,12.349998474121094,4334.849464416504,0.34,119.34,168.0,6.0,12.24,2056.32,1.0000000000000003e-05,True,12.349998474121094,2074.7997436523438,12.24,519.0
2023-03-10,76.0,88.0,3.0,0.29,0.2500075,False,13.349998474121094,1174.7998657226562,0.29,25.52,21.0,1.0,12.4,260.40000000000003,1.0000000000000003e-05,True,13.349998474121094,280.34996795654297,12.4,109.0
2023-03-10,77.0,72.0,5.0,0.26,0.2500075,False,14.349998474121094,1033.1998901367188,0.26,18.72,92.0,3.0,14.77,1358.84,1.0000000000000003e-05,True,14.349998474121094,1320.1998596191406,14.77,164.0
2023-03-10,78.0,158.0,17.0,0.22,0.2500075,False,15.349998474121094,2425.299758911133,0.22,34.76,144.0,4.0,15.65,2253.6,1.0000000000000003e-05,True,15.349998474121094,2210.3997802734375,15.65,302.0
2023-03-10,79.0,20.0,8.0,0.19,0.2500075,False,16.349998474121094,326.9999694824219,0.19,3.8,43.0,,13.9,597.7,1.0000000000000003e-05,True,16.349998474121094,703.049934387207,13.9,63.0
2023-03-10,80.0,226.0,77.0,0.13,0.2500075,False,17.349998474121094,3921.099655151367,0.13,29.380000000000003,5.0,10.0,10.9,54.5,1.0000000000000003e-05,True,17.349998474121094,86.74999237060547,10.9,231.0
2023-03-10,81.0,40.0,28.0,0.11,0.2500075,False,18.349998474121094,733.9999389648438,0.11,4.4,2.0,,14.95,29.9,1.0000000000000003e-05,True,18.349998474121094,36.69999694824219,14.95,42.0
2023-03-10,82.0,209.0,210.0,0.08,0.2500075,False,19.349998474121094,4044.1496810913086,0.08,16.72,2.0,,15.15,30.3,1.0000000000000003e-05,True,19.349998474121094,38.69999694824219,15.15,211.0
2023-03-10,85.0,199.0,115.0,0.06,0.500005,False,22.349998474121094,4447.649696350098,0.06,11.94,10.0,,12.3,123.0,1.0000000000000003e-05,True,22.349998474121094,223.49998474121094,12.3,209.0
2023-03-10,90.0,491.0,68.0,0.03,0.500005,False,27.349998474121094,13428.849250793457,0.03,14.729999999999999,,,,,,,,,,
2023-03-10,95.0,211.0,33.0,0.04,0.500005,False,32.349998474121094,6825.849678039551,0.04,8.44,,,,,,,,,,
2023-03-10,100.0,106.0,3.0,0.01,0.500005,False,37.349998474121094,3959.099838256836,0.01,1.06,0.0,46.0,33.34,0.0,1.0000000000000003e-05,True,37.349998474121094,0.0,33.34,106.0
2023-03-17,20.0,4.0,5.0,45.25,1.0000000000000003e-05,True,42.650001525878906,170.60000610351562,45.25,181.0,218.0,1.0,0.04,8.72,0.500005,False,42.650001525878906,9297.700332641602,0.04,222.0
2023-03-17,22.5,28.0,1.0,45.2,1.0000000000000003e-05,True,40.150001525878906,1124.2000427246094,45.2,1265.6000000000001,519.0,4.0,0.01,5.19,0.500005,False,40.150001525878906,20837.850791931152,0.01,547.0
2023-03-17,25.0,28.0,10.0,51.17,1.0000000000000003e-05,True,37.650001525878906,1054.2000427246094,51.17,1432.76,2930.0,1.0,0.44,1289.2,0.500005,False,37.650001525878906,110314.5044708252,0.44,2958.0
2023-03-17,30.0,12.0,1.0,45.67,1.0000000000000003e-05,True,32.650001525878906,391.8000183105469,45.67,548.04,7654.0,4.0,0.01,76.54,0.500005,False,32.650001525878906,249903.11167907715,0.01,7666.0
2023-03-17,35.0,189.0,1.0,33.85,1.0000000000000003e-05,True,27.650001525878906,5225.850288391113,33.85,6397.650000000001,8224.0,58.0,0.02,164.48,0.500005,False,27.650001525878906,227393.61254882812,0.02,8413.0
2023-03-17,40.0,342.0,133.0,22.79,1.0000000000000003e-05,True,22.650001525878906,7746.300521850586,22.79,7794.179999999999,4598.0,110.0,0.06,275.88,0.500005,False,22.650001525878906,104144.70701599121,0.06,4940.0
2023-03-17,45.0,452.0,16.0,17.99,1.0000000000000003e-05,True,17.650001525878906,7977.800689697266,17.99,8131.48,3691.0,361.0,0.15,553.65,0.2500075,False,17.650001525878906,65146.15563201904,0.15,4143.0
2023-03-17,50.0,1149.0,58.0,12.78,1.0000000000000003e-05,True,12.650001525878906,14534.851753234863,12.78,14684.22,4022.0,1483.0,0.48,1930.56,0.2500075,False,12.650001525878906,50878.30613708496,0.48,5171.0
2023-03-17,55.0,2110.0,43.0,8.82,1.0000000000000003e-05,True,7.650001525878906,16141.503219604492,8.82,18610.2,2006.0,301.0,1.21,2427.2599999999998,0.12500875,False,7.650001525878906,15345.903060913086,1.21,4116.0
2023-03-17,58.0,29.0,56.0,6.8,1.0000000000000003e-05,True,4.650001525878906,134.85004425048828,6.8,197.2,142.0,201.0,2.12,301.04,0.062509375,False,4.650001525878906,660.3002166748047,2.12,171.0
2023-03-17,59.0,31.0,60.0,6.35,1.0000000000000003e-05,True,3.6500015258789062,113.1500473022461,6.35,196.85,101.0,75.0,2.61,263.61,0.062509375,False,3.6500015258789062,368.65015411376953,2.61,132.0
2023-03-17,60.0,1667.0,91.0,5.55,1.0000000000000003e-05,True,2.6500015258789062,4417.552543640137,5.55,9251.85,2525.0,680.0,2.77,6994.25,0.062509375,False,2.6500015258789062,6691.253852844238,2.77,4192.0
2023-03-17,61.0,88.0,45.0,5.15,1.0000000000000003e-05,True,1.6500015258789062,145.20013427734375,5.15,453.20000000000005,220.0,127.0,3.45,759.0,0.0312596875,False,1.6500015258789062,363.0003356933594,3.45,308.0
2023-03-17,62.0,85.0,103.0,4.3,1.0000000000000003e-05,True,0.6500015258789062,55.25012969970703,4.3,365.5,146.0,115.0,3.65,532.9,0.015634843750000002,False,0.6500015258789062,94.90022277832031,3.65,231.0
2023-03-17,63.0,112.0,72.0,3.95,0.007822421875,False,0.34999847412109375,39.1998291015625,3.95,442.40000000000003,167.0,42.0,4.0,668.0,1.0000000000000003e-05,True,0.34999847412109375,58.449745178222656,4.0,279.0
2023-03-17,64.0,229.0,67.0,3.56,0.0312596875,False,1.3499984741210938,309.14965057373047,3.56,815.24,358.0,52.0,4.85,1736.3,1.0000000000000003e-05,True,1.3499984741210938,483.29945373535156,4.85,587.0
2023-03-17,65.0,2490.0,447.0,3.1,0.0312596875,False,2.3499984741210938,5851.496200561523,3.1,7719.0,3250.0,343.0,5.28,17160.0,1.0000000000000003e-05,True,2.3499984741210938,7637.495040893555,5.28,5740.0
2023-03-17,66.0,341.0,70.0,2.75,0.062509375,False,3.3499984741210938,1142.349479675293,2.75,937.75,490.0,82.0,6.02,2949.7999999999997,1.0000000000000003e-05,True,3.3499984741210938,1641.499252319336,6.02,831.0
2023-03-17,67.0,532.0,26.0,2.46,0.062509375,False,4.349998474121094,2314.199188232422,2.46,1308.72,554.0,50.0,6.75,3739.5,1.0000000000000003e-05,True,4.349998474121094,2409.899154663086,6.75,1086.0
2023-03-17,68.0,325.0,76.0,2.03,0.062509375,False,5.349998474121094,1738.7495040893555,2.03,659.7499999999999,531.0,31.0,7.0,3717.0,1.0000000000000003e-05,True,5.349998474121094,2840.849189758301,7.0,856.0
2023-03-17,69.0,336.0,59.0,1.8,0.12500875,False,6.349998474121094,2133.5994873046875,1.8,604.8000000000001,510.0,58.0,7.85,4003.5,1.0000000000000003e-05,True,6.349998474121094,3238.499221801758,7.85,846.0
2023-03-17,70.0,2555.0,751.0,1.55,0.12500875,False,7.349998474121094,18779.246101379395,1.55,3960.25,2433.0,150.0,8.7,21167.1,1.0000000000000003e-05,True,7.349998474121094,17882.54628753662,8.7,4988.0
2023-03-17,71.0,96.0,25.0,1.36,0.12500875,False,8.349998474121094,801.599853515625,1.36,130.56,71.0,40.0,9.25,656.75,1.0000000000000003e-05,True,8.349998474121094,592.8498916625977,9.25,167.0
2023-03-17,72.0,319.0,21.0,1.09,0.12500875,False,9.349998474121094,2982.649513244629,1.09,347.71000000000004,80.0,58.0,10.25,820.0,1.0000000000000003e-05,True,9.349998474121094,747.9998779296875,10.25,399.0
2023-03-17,73.0,206.0,123.0,0.94,0.12500875,False,10.349998474121094,2132.0996856689453,0.94,193.64,122.0,44.0,10.9,1329.8,1.0000000000000003e-05,True,10.349998474121094,1262.6998138427734,10.9,328.0
2023-03-17,74.0,97.0,73.0,0.87,0.12500875,False,11.349998474121094,1100.949851989746,0.87,84.39,63.0,11.0,12.2,768.5999999999999,1.0000000000000003e-05,True,11.349998474121094,715.0499038696289,12.2,160.0
2023-03-17,75.0,2910.0,269.0,0.7,0.2500075,False,12.349998474121094,35938.49555969238,0.7,2036.9999999999998,769.0,52.0,13.09,10066.21,1.0000000000000003e-05,True,12.349998474121094,9497.148826599121,13.09,3679.0
2023-03-17,76.0,94.0,36.0,0.66,0.2500075,False,13.349998474121094,1254.8998565673828,0.66,62.040000000000006,44.0,,10.8,475.20000000000005,1.0000000000000003e-05,True,13.349998474121094,587.3999328613281,10.8,138.0
2023-03-17,77.0,361.0,11.0,0.53,0.2500075,False,14.349998474121094,5180.349449157715,0.53,191.33,86.0,,11.4,980.4,1.0000000000000003e-05,True,14.349998474121094,1234.099868774414,11.4,447.0
2023-03-17,78.0,33.0,5.0,0.42,0.2500075,False,15.349998474121094,506.5499496459961,0.42,13.86,65.0,3.0,15.8,1027.0,1.0000000000000003e-05,True,15.349998474121094,997.7499008178711,15.8,98.0
2023-03-17,79.0,38.0,8.0,0.41,0.2500075,False,16.349998474121094,621.2999420166016,0.41,15.579999999999998,10.0,1.0,16.5,165.0,1.0000000000000003e-05,True,16.349998474121094,163.49998474121094,16.5,48.0
2023-03-17,80.0,1262.0,362.0,0.31,0.2500075,False,17.349998474121094,21895.69807434082,0.31,391.21999999999997,206.0,8.0,17.77,3660.62,1.0000000000000003e-05,True,17.349998474121094,3574.0996856689453,17.77,1468.0
2023-03-17,81.0,68.0,70.0,0.3,0.2500075,False,18.349998474121094,1247.7998962402344,0.3,20.4,46.0,2.0,18.1,832.6,1.0000000000000003e-05,True,18.349998474121094,844.0999298095703,18.1,114.0
2023-03-17,82.0,344.0,52.0,0.23,0.2500075,False,19.349998474121094,6656.399475097656,0.23,79.12,6.0,,17.1,102.60000000000001,1.0000000000000003e-05,True,19.349998474121094,116.09999084472656,17.1,350.0
2023-03-17,85.0,2699.0,174.0,0.14,0.2500075,False,22.349998474121094,60322.64588165283,0.14,377.86,55.0,3.0,22.05,1212.75,1.0000000000000003e-05,True,22.349998474121094,1229.2499160766602,22.05,2754.0
2023-03-17,90.0,3402.0,267.0,0.07,0.2500075,False,27.349998474121094,93044.69480895996,0.07,238.14000000000001,16.0,2.0,27.62,441.92,1.0000000000000003e-05,True,27.349998474121094,437.5999755859375,27.62,3418.0
2023-03-17,95.0,2699.0,347.0,0.04,0.500005,False,32.349998474121094,87312.64588165283,0.04,107.96000000000001,0.0,1.0,27.64,0.0,1.0000000000000003e-05,True,32.349998474121094,0.0,27.64,2699.0
2023-03-17,100.0,4194.0,50.0,0.02,0.500005,False,37.349998474121094,156645.89360046387,0.02,83.88,0.0,3.0,30.1,0.0,1.0000000000000003e-05,True,37.349998474121094,0.0,30.1,4194.0
2023-03-17,105.0,1239.0,1.0,0.02,0.500005,False,42.349998474121094,52471.648109436035,0.02,24.78,0.0,5.0,37.6,0.0,1.0000000000000003e-05,True,42.349998474121094,0.0,37.6,1239.0
2023-03-17,110.0,3328.0,1.0,0.01,0.500005,False,47.349998474121094,157580.794921875,0.01,33.28,0.0,2.0,47.86,0.0,1.0000000000000003e-05,True,47.349998474121094,0.0,47.86,3328.0
2023-03-24,45.0,6.0,1.0,18.05,1.0000000000000003e-05,True,17.650001525878906,105.90000915527344,18.05,108.30000000000001,285.0,13.0,0.3,85.5,0.2500075,False,17.650001525878906,5030.250434875488,0.3,291.0
2023-03-24,46.0,7.0,1.0,11.4,1.0000000000000003e-05,True,16.650001525878906,116.55001068115234,11.4,79.8,447.0,15.0,0.36,160.92,0.2500075,False,16.650001525878906,7442.550682067871,0.36,454.0
2023-03-24,47.0,4.0,3.0,26.08,1.0000000000000003e-05,True,15.650001525878906,62.600006103515625,26.08,104.32,159.0,9.0,0.48,76.32,0.2500075,False,15.650001525878906,2488.350242614746,0.48,163.0
2023-03-24,48.0,3.0,3.0,15.81,1.0000000000000003e-05,True,14.650001525878906,43.95000457763672,15.81,47.43,67.0,2.0,0.54,36.18,0.2500075,False,14.650001525878906,981.5501022338867,0.54,70.0
2023-03-24,49.0,3.0,3.0,14.34,1.0000000000000003e-05,True,13.650001525878906,40.95000457763672,14.34,43.019999999999996,24.0,4.0,0.64,15.36,0.2500075,False,13.650001525878906,327.60003662109375,0.64,27.0
2023-03-24,50.0,28.0,2.0,13.65,1.0000000000000003e-05,True,12.650001525878906,354.2000427246094,13.65,382.2,225.0,29.0,0.78,175.5,0.2500075,False,12.650001525878906,2846.250343322754,0.78,253.0
